t	p_1	q_i	p_i	v	x	p_j	q_j	p_2	q_1	p_0	q_0	
5.729942999192608	0.0730070427962346	0.001000000000171686	0.04867469384043943	0.001000000056152162	0.005730450738097064	0.04866469372063875	0.0009999999703256158	0.02433234897034708	0.0009999999702778326	0	0.001
5.739942899191045	0.07300704291264992	0.0009999999998345169	0.04867469384043943	0.001000000057344773	0.005740450638664254	0.04866469372063875	0.0009999999704559351	0.02433234665659256	0.0009999999701475173	0	0.001
5.749942799189482	0.07300703969667666	0.001000000000049476	0.04867469384043943	0.001000000058537383	0.005750450539240468	0.04866469372063875	0.0009999999702952269	0.02433234475029167	0.0009999999703082232	0	0.001
5.75994269918792	0.07300704311637674	0.001000000000104704	0.04867469384043943	0.001000000059729994	0.005760450439836569	0.04866469372063875	0.0009999999701468675	0.02433234683121555	0.0009999999704565828	0	0.001
5.769942599186357	0.07300704122462776	0.0009999999997960468	0.04867469384043943	0.001000000060922604	0.005770450340432671	0.04866469372063875	0.0009999999702908341	0.02433234897034708	0.0009999999703126175	0	0.001
5.779942499184794	0.0730070397403324	0.001000000000103248	0.04867469384043943	0.001000000062115214	0.005780450241054442	0.04866469372063875	0.0009999999704553115	0.02433234712225385	0.0009999999701481369	0	0.001
5.789942399183231	0.0730070430872729	0.0009999999998988598	0.04867469384043943	0.001000000063307825	0.005790450141679455	0.04866469372063875	0.0009999999703300046	0.02433234475029167	0.0009999999702734485	0	0.001
5.799942299181668	0.07300703969667666	0.0010000000000641	0.04867469384043943	0.001000000064500435	0.005800450042317871	0.04866469372063875	0.0009999999701512724	0.02433234636555426	0.0009999999704521747	0	0.001
5.809942199180106	0.07300704314548057	0.001000000000111356	0.04867469384043943	0.001000000065693046	0.005810449942971796	0.04866469372063875	0.0009999999702560664	0.02433234897034708	0.0009999999703473883	0	0.001
5.819942099178543	0.07300704093358945	0.0009999999997991769	0.04867469384043943	0.001000000066885656	0.005820449843626858	0.04866469372063875	0.0009999999704471468	0.02433234758791514	0.0009999999701562985	0	0.001
5.82994199917698	0.07300703972578049	0.001000000000118175	0.04867469384043943	0.001000000068078267	0.005830449744309694	0.04866469372063875	0.0009999999703647685	0.02433234475029167	0.0009999999702386877	0	0.001
5.839941899175417	0.07300704313092865	0.001000000000012415	0.04867469384043943	0.001000000069270877	0.005840449644992531	0.04866469372063875	0.0009999999701632424	0.02433234589989297	0.0009999999704402014	0	0.001
5.849941799173854	0.07300704026420135	0.0009999999998195044	0.04867469384043943	0.001000000070463488	0.00585044954569315	0.04866469372063875	0.0009999999702213628	0.02433234891213942	0.0009999999703820953	0	0.001
5.859941699172292	0.07300704244698863	0.001000000000183899	0.04867469384043943	0.001000000071656098	0.005860449446404899	0.04866469372063875	0.0009999999704313389	0.02433234805357642	0.0009999999701721038	0	0.001
5.869941599170729	0.07300704070075881	0.0009999999998037692	0.04867469384043943	0.001000000072848709	0.005870449347122163	0.04866469372063875	0.0009999999703980691	0.02433234504132997	0.0009999999702053899	0	0.001
5.879941499169166	0.07300703969667666	0.001000000000126974	0.04867469384043943	0.001000000074041319	0.005880449247862823	0.04866469372063875	0.0009999999701828825	0.02433234543423168	0.0009999999704205593	0	0.001
5.889941399167603	0.07300704311637674	0.001000000000000156	0.04867469384043943	0.00100000007523393	0.005890449148603484	0.04866469372063875	0.0009999999701913386	0.02433234844647814	0.0009999999704121208	0	0.001
5.89994129916604	0.07300703997316305	0.0009999999998333848	0.04867469384043943	0.00100000007642654	0.005900449049366306	0.04866469372063875	0.0009999999704078638	0.02433234851923771	0.0009999999701955779	0	0.001
5.909941199164478	0.07300704087538179	0.001000000000200182	0.04867469384043943	0.00100000007761915	0.005910448950135878	0.04866469372063875	0.0009999999704242506	0.02433234550699126	0.0009999999701792084	0	0.001
5.919941099162915	0.07300704316003248	0.0009999999999513072	0.04867469384043943	0.001000000078811761	0.005920448850915345	0.04866469372063875	0.0009999999702101896	0.0243323449685704	0.0009999999703932522	0	0.001
5.929940999161352	0.0730070397403324	0.001000000000023054	0.04867469384043943	0.001000000080004371	0.005930448751713829	0.04866469372063875	0.0009999999701689995	0.02433234798081685	0.0009999999704344588	0	0.001
5.939940899159789	0.07300704311637674	0.0009999999999822883	0.04867469384043943	0.001000000081196982	0.005940448652512312	0.04866469372063875	0.0009999999703767266	0.02433234897034708	0.0009999999702267168	0	0.001
5.949940799158226	0.07300703972578049	0.0009999999998467858	0.04867469384043943	0.001000000082389592	0.005950448553337337	0.04866469372063875	0.0009999999704427462	0.02433234597265255	0.000999999970160711	0	0.001
5.959940699156664	0.07300704090448562	0.001000000000198593	0.04867469384043943	0.001000000083582203	0.005960448454164733	0.04866469372063875	0.0009999999702441213	0.02433234475029167	0.0009999999703593236	0	0.001
5.969940599155101	0.07300704314548057	0.0009999999999366111	0.04867469384043943	0.001000000084774813	0.005970448355006403	0.04866469372063875	0.0009999999701543428	0.02433234751515556	0.0009999999704491131	0	0.001
5.979940499153538	0.07300703969667666	0.0009999999999463559	0.04867469384043943	0.001000000085967424	0.005980448255862711	0.04866469372063875	0.0009999999703419243	0.02433234897034708	0.0009999999702615223	0	0.001
5.989940399151975	0.07300704187946394	0.001000000000202257	0.04867469384043943	0.001000000087160034	0.005990448156721027	0.04866469372063875	0.0009999999704535596	0.02433234643831383	0.0009999999701498943	0	0.001
5.999940299150412	0.07300704180670436	0.000999999999801513	0.04867469384043943	0.001000000088352645	0.006000448057606246	0.04866469372063875	0.0009999999702789198	0.02433234475029167	0.0009999999703245285	0	0.001
6.00994019914885	0.07300704109366052	0.001000000000200089	0.04867469384043943	0.001000000089545255	0.006010447958491465	0.04866469372063875	0.0009999999701474204	0.02433234704949427	0.0009999999704560318	0	0.001
6.019940099147287	0.07300704314548057	0.0009999999999219928	0.04867469384043943	0.001000000090733297	0.006020447859395338	0.04866469372063875	0.0009999999703071362	0.02433234897034708	0.0009999999702963139	0	0.001
6.029939999145724	0.07300703972578049	0.0009999999999371328	0.04867469384043943	0.00100000009191868	0.006030447760309469	0.04866469372063875	0.0009999999704565596	0.02433234690397512	0.0009999999701468907	0	0.001
6.039939899144161	0.07300704214139841	0.001000000000196404	0.04867469384043943	0.001000000093104062	0.006040447661229562	0.04866469372063875	0.0009999999703137043	0.02433234475029167	0.0009999999702897473	0	0.001
6.049939799142598	0.07300704267981928	0.0009999999998237194	0.04867469384043943	0.001000000094289445	0.006050447562172605	0.04866469372063875	0.00099999997014828	0.02433234658383299	0.0009999999704551684	0	0.001
6.059939699141036	0.07300703971122857	0.001000000000005808	0.04867469384043943	0.001000000095474828	0.006060447463115647	0.04866469372063875	0.0009999999702723619	0.02433234897034708	0.0009999999703310912	0	0.001
6.069939599139473	0.0730070430872729	0.001000000000071655	0.04867469384043943	0.00100000009666021	0.006070447364080871	0.04866469372063875	0.0009999999704519166	0.02433234736963641	0.0009999999701515304	0	0.001
6.07993949913791	0.07300703976943623	0.0009999999999318902	0.04867469384043943	0.001000000097845593	0.006080447265052825	0.04866469372063875	0.0009999999703484746	0.02433234475029167	0.00099999997025498	0	0.001
6.089939399136347	0.07300704237422906	0.001000000000189907	0.04867469384043943	0.001000000099030975	0.006090447166034267	0.04866469372063875	0.0009999999701566762	0.0243323461181717	0.0009999999704467688	0	0.001
6.099939299134784	0.0730070429854095	0.000999999999839354	0.04867469384043943	0.001000000100216358	0.006100447067035133	0.04866469372063875	0.0009999999702376015	0.02433234897034708	0.0009999999703658546	0	0.001
6.109939199133222	0.07300703971122857	0.00100000000002303	0.04867469384043943	0.00100000010140174	0.006110446968035999	0.04866469372063875	0.0009999999704397038	0.0243323478352977	0.00099999997016374	0	0.001
6.119939099131659	0.07300704311637674	0.001000000000107346	0.04867469384043943	0.001000000102587123	0.00612044686906257	0.04866469372063875	0.00099999997038315	0.02433234482305124	0.0009999999702203081	0	0.001
6.129938999130096	0.07300704173394479	0.0009999999997969808	0.04867469384043943	0.001000000103772505	0.006130446770092348	0.04866469372063875	0.0009999999701727214	0.02433234565251041	0.0009999999704307214	0	0.001
6.139938899128533	0.0730070397403324	0.001000000000141496	0.04867469384043943	0.001000000104957888	0.006140446671135137	0.04866469372063875	0.0009999999702044553	0.02433234866475686	0.0009999999703990037	0	0.001
6.149938799126971	0.07300704310182482	0.0009999999998637904	0.04867469384043943	0.00100000010614327	0.006150446572193827	0.04866469372063875	0.0009999999704198221	0.02433234830095898	0.0009999999701836198	0	0.001
6.159938699125408	0.07300703969667666	0.001000000000038358	0.04867469384043943	0.001000000107328653	0.006160446473252834	0.04866469372063875	0.0009999999704129352	0.02433234528871253	0.0009999999701905242	0	0.001
6.169938599123845	0.07300704311637674	0.001000000000124287	0.04867469384043943	0.001000000108514035	0.006170446374340435	0.04866469372063875	0.000999999970196435	0.02433234518684912	0.0009999999704070066	0	0.001
6.179938499122282	0.0730070414574584	0.0009999999997957563	0.04867469384043943	0.001000000109699418	0.006180446275428036	0.04866469372063875	0.000999999970178514	0.02433234819909558	0.0009999999704249449	0	0.001
6.189938399120719	0.07300703972578049	0.001000000000115579	0.04867469384043943	0.0010000001108848	0.006190446176532174	0.04866469372063875	0.0009999999703922753	0.02433234876662027	0.0009999999702111665	0	0.001
6.199938299119157	0.07300704314548057	0.001000000000039577	0.04867469384043943	0.001000000112070183	0.006200446077648687	0.04866469372063875	0.000999999970435033	0.02433234575437382	0.0009999999701684253	0	0.001
6.209938199117594	0.07300703976943623	0.0009999999998477136	0.04867469384043943	0.001000000113255565	0.006210445978769043	0.04866469372063875	0.0009999999702278047	0.02433234475029167	0.0009999999703756387	0	0.001
6.219938099116031	0.0730070430872729	0.001000000000153462	0.04867469384043943	0.001000000114440948	0.006220445879914467	0.04866469372063875	0.0009999999701602567	0.02433234773343429	0.0009999999704432005	0	0.001
6.229937999114468	0.07300704119552393	0.0009999999997962383	0.04867469384043943	0.00100000011562633	0.006230445781059892	0.04866469372063875	0.0009999999703582362	0.02433234897034708	0.0009999999702452089	0	0.001
6.239937899112905	0.07300703972578049	0.001000000000099333	0.04867469384043943	0.001000000116811713	0.006240445682225378	0.04866469372063875	0.0009999999704494473	0.02433234622003511	0.0009999999701540085	0	0.001
6.249937799111343	0.07300704316003248	0.001000000000024697	0.04867469384043943	0.001000000117997095	0.006250445583399714	0.04866469372063875	0.0009999999702626097	0.02433234475029167	0.0009999999703408371	0	0.001
6.25993769910978	0.07300704001681879	0.0009999999998312099	0.04867469384043943	0.001000000119182478	0.006260445484581417	0.04866469372063875	0.0009999999701496801	0.024332347267773	0.0009999999704537739	0	0.001
6.269937599108217	0.07300704045337625	0.001000000000188916	0.04867469384043943	0.00100000012036786	0.006270445385784666	0.04866469372063875	0.0009999999703234415	0.02433234897034708	0.0009999999702800071	0	0.001
6.279937499106654	0.0730070430872729	0.0009999999999537718	0.04867469384043943	0.001000000121553243	0.006280445286987914	0.04866469372063875	0.000999999970456121	0.02433234668569639	0.0009999999701473311	0	0.001
6.289937399105091	0.07300703976943623	0.001000000000050783	0.04867469384043943	0.001000000122738625	0.006290445188214747	0.04866469372063875	0.0009999999702974009	0.02433234475029167	0.0009999999703060494	0	0.001
6.299937299103529	0.07300704314548057	0.001000000000009401	0.04867469384043943	0.001000000123924008	0.006300445089446907	0.04866469372063875	0.0009999999701469212	0.02433234680211172	0.0009999999704565288	0	0.001
6.309937199101966	0.07300704023509752	0.0009999999998198587	0.04867469384043943	0.001000000125109391	0.006310444990689959	0.04866469372063875	0.0009999999702886607	0.02433234897034708	0.0009999999703147911	0	0.001
6.319937099100403	0.07300704068620689	0.001000000000196333	0.04867469384043943	0.001000000126294773	0.006320444891951031	0.04866469372063875	0.0009999999704550177	0.02433234715135768	0.0009999999701484305	0	0.001
6.32993699909884	0.07300704311637674	0.0009999999999464658	0.04867469384043943	0.001000000127480156	0.006330444793212103	0.04866469372063875	0.0009999999703321778	0.02433234475029167	0.0009999999702712755	0	0.001
6.339936899097277	0.07300703971122857	0.0009999999999181	0.04867469384043943	0.001000000128665538	0.006340444694500284	0.04866469372063875	0.0009999999701517958	0.02433234633645043	0.000999999970451651	0	0.001
6.349936799095715	0.07300704150111414	0.001000000000203205	0.04867469384043943	0.001000000129850921	0.006350444595790268	0.04866469372063875	0.0009999999702538938	0.02433234897034708	0.000999999970349561	0	0.001
6.359936699094152	0.07300704138469882	0.0009999999997979754	0.04867469384043943	0.001000000131036303	0.006360444497094667	0.04866469372063875	0.0009999999704463835	0.02433234761701897	0.0009999999701570616	0	0.001
6.369936599092589	0.07300704094814137	0.001000000000201545	0.04867469384043943	0.001000000132221686	0.006370444398413563	0.04866469372063875	0.0009999999703669408	0.02433234475029167	0.0009999999702365156	0	0.001
6.379936499091026	0.07300704316003248	0.0009999999999468732	0.04867469384043943	0.001000000133407068	0.00638044429973418	0.04866469372063875	0.0009999999701642453	0.02433234587078914	0.0009999999704391985	0	0.001
6.389936399089463	0.07300703971122857	0.0009999999999335436	0.04867469384043943	0.001000000134592451	0.006390444201081987	0.04866469372063875	0.0009999999702192609	0.02433234888303559	0.0009999999703841972	0	0.001
6.399936299087901	0.07300704180670436	0.00100000000020116	0.04867469384043943	0.001000000135777833	0.006400444102429795	0.04866469372063875	0.0009999999704300962	0.02433234808268026	0.0009999999701733463	0	0.001
6.409936199086338	0.07300704314548057	0.0009999999998500217	0.04867469384043943	0.001000000136963216	0.006410444003795542	0.04866469372063875	0.0009999999703999307	0.0243323450704338	0.0009999999702035283	0	0.001
6.419936099084775	0.07300703971122857	0.0009999999999748704	0.04867469384043943	0.001000000138148598	0.006420443905172261	0.04866469372063875	0.0009999999701843646	0.02433234540512785	0.0009999999704190772	0	0.001
6.429935999083212	0.07300704310182482	0.001000000000036439	0.04867469384043943	0.001000000139333981	0.006430443806554226	0.04866469372063875	0.0009999999701897173	0.02433234841737431	0.0009999999704137421	0	0.001
6.439935899081649	0.07300703971122857	0.0009999999999507478	0.04867469384043943	0.001000000140519363	0.006440443707959857	0.04866469372063875	0.0009999999704061421	0.02433234854834154	0.0009999999701972996	0	0.001
6.449935799080087	0.07300704196677543	0.001000000000199863	0.04867469384043943	0.001000000141704746	0.006450443609365488	0.04866469372063875	0.0009999999704256317	0.02433234553609509	0.0009999999701778273	0	0.001
6.459935699078524	0.07300704302906524	0.0009999999998418292	0.04867469384043943	0.001000000142890128	0.006460443510792583	0.04866469372063875	0.000999999970212151	0.02433234493946657	0.0009999999703912911	0	0.001
6.469935599076961	0.07300703971122857	0.000999999999992086	0.04867469384043943	0.001000000144075511	0.006470443412227126	0.04866469372063875	0.0009999999701678585	0.02433234795171302	0.0009999999704355998	0	0.001
6.479935499075398	0.07300704316003248	0.001000000000128406	0.04867469384043943	0.001000000145260893	0.006480443313670439	0.04866469372063875	0.000999999970374551	0.02433234897034708	0.0009999999702288926	0	0.001
6.489935399073835	0.07300704217050225	0.0009999999998043078	0.04867469384043943	0.001000000146446276	0.006490443215133894	0.04866469372063875	0.0009999999704436472	0.02433234600175638	0.00099999997015981	0	0.001
6.499935299072273	0.07300704016233794	0.001000000000173873	0.04867469384043943	0.001000000147631658	0.006500443116597348	0.04866469372063875	0.0009999999702462966	0.02433234475029167	0.0009999999703571487	0	0.001
6.50993519907071	0.07300704272347502	0.0009999999998265643	0.04867469384043943	0.001000000148817041	0.006510443018085791	0.04866469372063875	0.0009999999701536817	0.02433234748605173	0.0009999999704497738	0	0.001
6.519935099069147	0.07300703971122857	0.001000000000007542	0.04867469384043943	0.001000000150002423	0.006520442919578157	0.04866469372063875	0.0009999999703397499	0.02433234897034708	0.0009999999702636972	0	0.001
6.529934999067584	0.07300704311637674	0.00100000000012693	0.04867469384043943	0.001000000151187806	0.006530442821082818	0.04866469372063875	0.0009999999704539805	0.02433234646741766	0.0009999999701494732	0	0.001
6.539934899066021	0.07300704190856777	0.0009999999997981897	0.04867469384043943	0.001000000152373189	0.006540442722604096	0.04866469372063875	0.0009999999702810943	0.02433234475029167	0.0009999999703223545	0	0.001
6.549934799064459	0.07300703969667666	0.001000000000110478	0.04867469384043943	0.001000000153558571	0.006550442624125374	0.04866469372063875	0.0009999999701472493	0.02433234702039044	0.0009999999704562027	0	0.001
6.559934699062896	0.07300704314548057	0.001000000000065358	0.04867469384043943	0.001000000154743954	0.006560442525675165	0.04866469372063875	0.0009999999703049626	0.02433234897034708	0.0009999999702984879	0	0.001
6.569934599061333	0.07300703976943623	0.0009999999998774409	0.04867469384043943	0.001000000155929336	0.006570442427225354	0.04866469372063875	0.0009999999704564907	0.02433234693307895	0.0009999999701469594	0	0.001
6.57993449905977	0.0730070430872729	0.001000000000118367	0.04867469384043943	0.001000000157114719	0.006580442328791364	0.04866469372063875	0.0009999999703158779	0.02433234475029167	0.0009999999702875741	0	0.001
6.589934399058207	0.07300704167573713	0.0009999999997955288	0.04867469384043943	0.001000000158300101	0.006590442230370465	0.04866469372063875	0.0009999999701485885	0.02433234655472916	0.0009999999704548596	0	0.001
6.599934299056645	0.07300703972578049	0.00100000000009674	0.04867469384043943	0.001000000159485484	0.006600442131952692	0.04866469372063875	0.0009999999702701892	0.02433234897034708	0.0009999999703332644	0	0.001
6.609934199055082	0.07300704316003248	0.001000000000050698	0.04867469384043943	0.001000000160670866	0.006610442033560706	0.04866469372063875	0.000999999970451378	0.02433234739874024	0.0009999999701520688	0	0.001
6.619934099053519	0.07300704006047454	0.0009999999998290964	0.04867469384043943	0.001000000161856249	0.006620441935168719	0.04866469372063875	0.0009999999703506474	0.02433234475029167	0.0009999999702528077	0	0.001
6.629933999051956	0.07300703997316305	0.001000000000167436	0.04867469384043943	0.001000000163036891	0.006630441836796076	0.04866469372063875	0.0009999999701574543	0.02433234608906787	0.0009999999704459906	0	0.001
6.639933899050393	0.07300704310182482	0.0009999999999192109	0.04867469384043943	0.001000000164215046	0.006640441738433001	0.04866469372063875	0.0009999999702354297	0.02433234897034708	0.0009999999703680269	0	0.001
6.649933799048831	0.07300703976943623	0.001000000000080598	0.04867469384043943	0.0010000001653932	0.006650441640076146	0.04866469372063875	0.0009999999704386857	0.02433234786440153	0.0009999999701647579	0	0.001
6.659933699047268	0.07300704314548057	0.001000000000035188	0.04867469384043943	0.001000000166571355	0.006660441541741982	0.04866469372063875	0.0009999999703852369	0.02433234485215507	0.0009999999702182214	0	0.001
6.669933599045705	0.07300704033696093	0.0009999999998175023	0.04867469384043943	0.001000000167749509	0.006670441443407819	0.04866469372063875	0.0009999999701739788	0.02433234562340658	0.0009999999704294637	0	0.001
6.679933499044142	0.07300704023509752	0.001000000000179244	0.04867469384043943	0.001000000168927664	0.006680441345095662	0.04866469372063875	0.0009999999702026089	0.02433234863565303	0.0009999999704008503	0	0.001
6.689933399042579	0.07300704311637674	0.0009999999999491134	0.04867469384043943	0.001000000170105819	0.00669044124679041	0.04866469372063875	0.000999999970418325	0.02433234833006281	0.0009999999701851168	0	0.001
6.699933299041017	0.07300703969667666	0.0009999999998867124	0.04867469384043943	0.001000000171283973	0.006700441148494038	0.04866469372063875	0.0009999999704145416	0.02433234531781636	0.0009999999701889178	0	0.001
6.709933199039454	0.07300704215595033	0.001000000000192981	0.04867469384043943	0.001000000172462128	0.006710441050217698	0.04866469372063875	0.0009999999701981717	0.02433234515774529	0.0009999999704052699	0	0.001
6.719933099037891	0.07300704077351838	0.0009999999998045359	0.04867469384043943	0.001000000173640282	0.006720440951941358	0.04866469372063875	0.0009999999701771479	0.02433234816999175	0.000999999970426311	0	0.001
6.729932999036328	0.07300704051158391	0.00100000000018998	0.04867469384043943	0.001000000174818437	0.006730440853689683	0.04866469372063875	0.0009999999703902993	0.0243323487957241	0.0009999999702131428	0	0.001
6.739932899034765	0.07300704311637674	0.0009999999999660851	0.04867469384043943	0.001000000175996591	0.006740440755442255	0.04866469372063875	0.0009999999704361591	0.02433234578347765	0.0009999999701672993	0	0.001
6.749932799033203	0.07300703971122857	0.0009999999999026358	0.04867469384043943	0.001000000177174746	0.006750440657206366	0.04866469372063875	0.0009999999702299805	0.02433234475029167	0.0009999999703734633	0	0.001
6.75993269903164	0.07300704176304862	0.00100000000020175	0.04867469384043943	0.001000000178352901	0.006760440558987849	0.04866469372063875	0.0009999999701593707	0.02433234770433046	0.0009999999704440863	0	0.001
6.769932599030077	0.07300704316003248	0.0009999999998743193	0.04867469384043943	0.001000000179531055	0.006770440460769333	0.04866469372063875	0.0009999999703560612	0.02433234897034708	0.0009999999702473843	0	0.001
6.779932499028514	0.07300703976943623	0.0009999999999962374	0.04867469384043943	0.00100000018070921	0.006780440362578141	0.04866469372063875	0.000999999970450093	0.02433234624913894	0.0009999999701533625	0	0.001
6.789932399026951	0.0730070430872729	0.001000000000000572	0.04867469384043943	0.001000000181887364	0.006790440264388536	0.04866469372063875	0.0009999999702647846	0.02433234475029167	0.0009999999703386626	0	0.001
6.799932299025389	0.07300703971122857	0.000999999999919833	0.04867469384043943	0.001000000183065519	0.00680044016621313	0.04866469372063875	0.000999999970149274	0.02433234723866917	0.0009999999704541798	0	0.001
6.809932199023826	0.0730070414574584	0.001000000000204165	0.04867469384043943	0.001000000184243674	0.006810440068052437	0.04866469372063875	0.0009999999703212675	0.02433234897034708	0.0009999999702821815	0	0.001
6.819932099022263	0.07300704314548057	0.0009999999998602531	0.04867469384043943	0.001000000185421828	0.006820439969892816	0.04866469372063875	0.0009999999704562769	0.02433234671480022	0.0009999999701471749	0	0.001
6.8299319990207	0.07300703972578049	0.0009999999999891227	0.04867469384043943	0.001000000186599983	0.006830439871761035	0.04866469372063875	0.000999999970299575	0.02433234475029167	0.0009999999703038758	0	0.001
6.839931899019137	0.07300704314548057	0.001000000000152582	0.04867469384043943	0.001000000187778137	0.006840439773629254	0.04866469372063875	0.0009999999701470049	0.02433234677300788	0.0009999999704564449	0	0.001
6.849931799017575	0.0730070423160214	0.0009999999998120453	0.04867469384043943	0.001000000188956292	0.006850439675514329	0.04866469372063875	0.0009999999702864876	0.02433234897034708	0.0009999999703169647	0	0.001
6.859931699016012	0.07300704058434349	0.001000000000188586	0.04867469384043943	0.001000000190134446	0.00686043957741146	0.04866469372063875	0.0009999999704546939	0.02433234718046151	0.000999999970148754	0	0.001
6.869931599014449	0.07300704310182482	0.0009999999998438875	0.04867469384043943	0.001000000191312601	0.006870439479312321	0.04866469372063875	0.000999999970334351	0.02433234475029167	0.0009999999702691028	0	0.001
6.879931499012886	0.07300703969667666	0.0009999999999786384	0.04867469384043943	0.001000000192490756	0.006880439381238364	0.04866469372063875	0.0009999999701523492	0.0243323463073466	0.0009999999704510974	0	0.001
6.889931399011323	0.07300704314548057	0.001000000000138017	0.04867469384043943	0.00100000019366891	0.006890439283164407	0.04866469372063875	0.0009999999702517215	0.02433234897034708	0.0009999999703517338	0	0.001
6.899931299009761	0.0730070421268465	0.0009999999998053664	0.04867469384043943	0.001000000194847065	0.006900439185109965	0.04866469372063875	0.0009999999704455903	0.0243323476461228	0.0009999999701578546	0	0.001
6.909931199008198	0.07300703971122857	0.001000000000079021	0.04867469384043943	0.001000000196025219	0.00691043908706492	0.04866469372063875	0.0009999999703691131	0.02433234475029167	0.0009999999702343437	0	0.001
6.919931099006635	0.07300704311637674	0.001000000000091179	0.04867469384043943	0.001000000197203374	0.006920438989026264	0.04866469372063875	0.0009999999701652781	0.02433234584168531	0.0009999999704381655	0	0.001
6.929930999005072	0.0730070397403324	0.0009999999999038638	0.04867469384043943	0.001000000198381528	0.00693043889101013	0.04866469372063875	0.0009999999702171893	0.02433234885393176	0.0009999999703862691	0	0.001
6.939930899003509	0.07300704316003248	0.001000000000123986	0.04867469384043943	0.001000000199559683	0.006940438792993996	0.04866469372063875	0.0009999999704288236	0.02433234811178409	0.0009999999701746187	0	0.001
6.949930799001947	0.07300704209774267	0.0009999999998025213	0.04867469384043943	0.001000000200737838	0.006950438695000037	0.04866469372063875	0.0009999999704017623	0.02433234509953763	0.0009999999702016969	0	0.001
6.959930699000384	0.07300703972578049	0.001000000000094141	0.04867469384043943	0.001000000201915992	0.006960438597012815	0.04866469372063875	0.0009999999701858766	0.02433234537602402	0.0009999999704175652	0	0.001
6.969930598998821	0.07300704311637674	0.001000000000073326	0.04867469384043943	0.001000000203094147	0.006970438499034642	0.04866469372063875	0.0009999999701881259	0.02433234838827047	0.0009999999704153335	0	0.001
6.979930498997258	0.07300704049703199	0.0009999999998095907	0.04867469384043943	0.001000000204272301	0.006980438401076331	0.04866469372063875	0.0009999999704043904	0.02433234857744537	0.0009999999701990512	0	0.001
6.989930398995695	0.07300703969667666	0.001000000000139328	0.04867469384043943	0.001000000205450456	0.006990438303118021	0.04866469372063875	0.0009999999704269828	0.02433234556519892	0.0009999999701764762	0	0.001
6.999930298994133	0.07300704310182482	0.0009999999998811467	0.04867469384043943	0.001000000206628611	0.007000438205184545	0.04866469372063875	0.0009999999702141422	0.02433234491036274	0.0009999999703893001	0	0.001
7.00993019899257	0.07300703971122857	0.001000000000111744	0.04867469384043943	0.001000000207806765	0.007010438107255147	0.04866469372063875	0.0009999999701667474	0.02433234792260919	0.0009999999704367107	0	0.001
7.019930098991007	0.07300704313092865	0.001000000000061713	0.04867469384043943	0.00100000020898492	0.007020438009337456	0.04866469372063875	0.0009999999703723757	0.02433234897034708	0.0009999999702310683	0	0.001
7.029929998989444	0.07300704038061667	0.0009999999998158862	0.04867469384043943	0.001000000210163074	0.007030437911436969	0.04866469372063875	0.000999999970444518	0.02433234603086021	0.000999999970158939	0	0.001
7.039929898987881	0.07300703971122857	0.001000000000153175	0.04867469384043943	0.001000000211341229	0.007040437813536482	0.04866469372063875	0.000999999970248472	0.02433234475029167	0.0009999999703549738	0	0.001
7.049929798986319	0.07300704314548057	0.0009999999999633327	0.04867469384043943	0.001000000212519383	0.007050437715663489	0.04866469372063875	0.0009999999701530507	0.0243323474569479	0.0009999999704504046	0	0.001
7.059929698984756	0.07300703969667666	0.0009999999998610352	0.04867469384043943	0.001000000205946783	0.007060437617762916	0.04866469463740941	0.000999999975873052	0.02433234530326445	0.000999999975940832	0	0.001
7.069929598983193	0.07300704273802694	0.001000000000171005	0.04867469384043943	0.001000000197959907	0.007070437519781765	0.04866469463740941	0.0009999999805737605	0.02433234755881131	0.0009999999802794326	0	0.001
7.07992949898163	0.07300704013323411	0.0009999999998265637	0.04867469384043943	0.00100000018997303	0.007080437421721337	0.04866469463740941	0.0009999999833351272	0.02433234933414496	0.0009999999834709227	0	0.001
7.089929398980067	0.07300704000226688	0.001000000000168884	0.04867469384043943	0.001000000181986154	0.007090437323581631	0.04866469463740941	0.0009999999852639743	0.02433234565251041	0.0009999999854623258	0	0.001
7.099929298978505	0.07300704311637674	0.0009999999999687344	0.04867469384043943	0.001000000173999278	0.007100437225361975	0.04866469463740941	0.0009999999867933568	0.02433234661293682	0.0009999999865146693	0	0.001
7.109929198976942	0.07300703969667666	0.0009999999998756199	0.04867469384043943	0.001000000166012402	0.007110437127061229	0.04866469463740941	0.0009999999875036751	0.02433234933414496	0.0009999999875045381	0	0.001
7.119929098975379	0.07300704169028904	0.001000000000203439	0.04867469384043943	0.001000000158025526	0.007120437028681204	0.04866469463740941	0.0009999999879248874	0.0243323465983849	0.0009999999882029987	0	0.001
7.129928998973816	0.07300704314548057	0.0009999999999007157	0.04867469384043943	0.00100000015003865	0.007130436930221903	0.04866469463740941	0.0009999999885324544	0.02433234566706233	0.0009999999883328248	0	0.001
7.139928898972253	0.07300703976943623	0.00100000000002603	0.04867469384043943	0.001000000142051774	0.007140436831683174	0.04866469463740941	0.0009999999887425105	0.02433234933414496	0.0009999999886083589	0	0.001
7.149928798970691	0.07300704307272099	0.0009999999999687149	0.04867469384043943	0.001000000134067031	0.007150436733062831	0.04866469463740941	0.0009999999886880367	0.02433234754425939	0.0009999999889826359	0	0.001
